timestamp,anomaly_category,anomaly_type,server_load_kw,chilled_water_kj,outdoor_temp_c,humidity_pct,hvac_runtime_hr,airflow_velocity_mps,power_consumption_kw,ai_risk_score,status,year,month,day,hour,day_of_week,power_to_load_ratio,cooling_efficiency,thermal_stress_index,airflow_efficiency,high_risk_flag,severity_score,status_encoded
11-01-2026 16:00,Resource & Environment Optimizer,Energy Consumption Anomaly,152.3,326,27.2,51.1,18.7,1.91,390.8,74.2,Optimization Alert,2026,1,11,16,Sunday,2.57,2.13,28.9,1.254,0,89.16,
11-01-2026 17:00,Resource & Environment Optimizer,Airflow Imbalance,148.6,249.6,17,43.1,14.1,0.44,214.5,62.4,Optimization Alert,2026,1,11,17,Sunday,1.44,1.67,22.07,0.296,0,73.68,
11-01-2026 18:00,Resource & Environment Optimizer,Airflow Imbalance,263.6,341.6,15.1,48.3,17,0.4,353.5,67.1,Optimization Alert,2026,1,11,18,Sunday,1.34,1.29,26,0.152,0,80.7,
11-01-2026 19:00,Resource & Environment Optimizer,Airflow Imbalance,251.4,252.4,3.8,38.1,12.7,0.55,321.3,54.2,Optimization Alert,2026,1,11,19,Sunday,1.28,1,17.9,0.219,0,64.36,
11-01-2026 20:00,Resource & Environment Optimizer,Energy Consumption Anomaly,133.1,276.3,15.8,56.4,17.4,2.74,325.8,64.8,Optimization Alert,2026,1,11,20,Sunday,2.45,2.06,23.62,2.059,0,78.72,
11-01-2026 21:00,Resource & Environment Optimizer,Airflow Imbalance,169.8,313.9,22.9,49.8,14.1,1.02,211.5,55.6,Optimization Alert,2026,1,11,21,Sunday,1.25,1.84,27.07,0.601,0,66.88,
11-01-2026 22:00,Resource & Environment Optimizer,Energy Consumption Anomaly,151.6,263.9,6.3,40.7,12.9,2.36,405.5,56.6,Optimization Alert,2026,1,11,22,Sunday,2.67,1.73,16.34,1.557,0,66.92,
11-01-2026 23:00,Resource & Environment Optimizer,Humidity Instability,297.9,405.4,19.8,34.9,20.7,2.68,385.5,55.7,Optimization Alert,2026,1,11,23,Sunday,1.29,1.36,26.81,0.9,0,72.26,
12-01-2026 00:00,Resource & Environment Optimizer,Airflow Imbalance,237.8,400.2,26.4,43.8,16.6,0.91,308,72.4,Optimization Alert,2026,1,12,0,Monday,1.3,1.68,29.89,0.383,0,85.68,
12-01-2026 01:00,Resource & Environment Optimizer,Humidity Instability,277.5,363.2,21.3,71.7,16.7,1.8,364.4,77.1,Optimization Alert,2026,1,12,1,Monday,1.31,1.3,34.24,0.649,1,90.46,
12-01-2026 02:00,Resource & Environment Optimizer,Humidity Instability,241.6,383.9,21.4,63.9,17.9,2.13,317.7,63,Optimization Alert,2026,1,12,2,Monday,1.31,1.58,31.53,0.882,0,77.32,
12-01-2026 03:00,Resource & Environment Optimizer,Airflow Imbalance,241.6,375.1,21.6,45.4,17.4,0.74,290.9,68.3,Optimization Alert,2026,1,12,3,Monday,1.2,1.55,27.93,0.306,0,82.22,
12-01-2026 04:00,Resource & Environment Optimizer,Energy Consumption Anomaly,89.4,353,18.6,42.2,17.9,1.9,369.1,80.6,Optimization Alert,2026,1,12,4,Monday,4.13,3.9,20.72,2.125,1,94.92,
12-01-2026 05:00,Resource & Environment Optimizer,Airflow Imbalance,211.6,284.3,20.9,51,17.2,0.5,262.8,68.4,Optimization Alert,2026,1,12,5,Monday,1.24,1.34,27.7,0.236,0,82.16,
12-01-2026 06:00,Resource & Environment Optimizer,Humidity Instability,245.3,420,31,72.1,20.2,1.84,314.6,82.5,Optimization Alert,2026,1,12,6,Monday,1.28,1.71,38.1,0.75,1,98.66,
12-01-2026 07:00,Resource & Environment Optimizer,Airflow Imbalance,214.6,420,34.2,57.3,21.1,0.48,289.7,81.8,Optimization Alert,2026,1,12,7,Monday,1.35,1.95,35.71,0.224,1,98.68,
12-01-2026 08:00,Resource & Environment Optimizer,Energy Consumption Anomaly,123.7,268.2,31.3,57.5,19.4,1.35,404.4,86.1,Optimization Alert,2026,1,12,8,Monday,3.27,2.15,31.27,1.091,1,101.62,
12-01-2026 09:00,Resource & Environment Optimizer,Airflow Imbalance,223,395.7,30.5,48.4,18.4,0.91,327.6,78.2,Optimization Alert,2026,1,12,9,Monday,1.47,1.77,32.36,0.408,1,92.92,
12-01-2026 10:00,Resource & Environment Optimizer,Humidity Instability,252.2,385,21,76.9,18.2,2.2,329.8,77.2,Optimization Alert,2026,1,12,10,Monday,1.31,1.52,34.29,0.872,1,91.76,
12-01-2026 11:00,Resource & Environment Optimizer,Airflow Imbalance,213.7,306.1,19,55.1,18.9,1.01,278.7,57.1,Optimization Alert,2026,1,12,11,Monday,1.3,1.43,27.64,0.473,0,72.22,
12-01-2026 12:00,Resource & Environment Optimizer,Airflow Imbalance,309.1,420,27,49.2,19.4,0.77,395.1,77.8,Optimization Alert,2026,1,12,12,Monday,1.28,1.35,33.64,0.249,1,93.32,
12-01-2026 13:00,Resource & Environment Optimizer,Airflow Imbalance,190.8,316.3,15.7,45,13.5,0.89,254,62.8,Optimization Alert,2026,1,12,13,Monday,1.33,1.65,23.21,0.466,0,73.6,
12-01-2026 14:00,Resource & Environment Optimizer,Humidity Instability,229.7,316.6,16.2,71,17.4,1.48,291.7,70.2,Optimization Alert,2026,1,12,14,Monday,1.27,1.37,29.96,0.644,0,84.12,
12-01-2026 15:00,Resource & Environment Optimizer,Humidity Instability,215.8,354.1,22.3,28.1,16.6,1.86,299.9,52.6,Optimization Alert,2026,1,12,15,Monday,1.39,1.63,23.96,0.862,0,65.88,
12-01-2026 16:00,Resource & Environment Optimizer,Energy Consumption Anomaly,142.4,230.6,20.9,50.6,15.2,1.85,275.8,61.3,Optimization Alert,2026,1,12,16,Monday,1.94,1.61,25.32,1.299,0,73.46,
12-01-2026 17:00,Resource & Environment Optimizer,Humidity Instability,250.8,255.9,3,63.5,14.5,1.78,318.8,49.1,Optimization Alert,2026,1,12,17,Monday,1.27,1.02,22.56,0.71,0,60.7,
12-01-2026 18:00,Resource & Environment Optimizer,Energy Consumption Anomaly,97.2,303.3,3.4,38.1,13.3,2.57,270.8,52.3,Optimization Alert,2026,1,12,18,Monday,2.79,3.09,12.56,2.644,0,62.94,
12-01-2026 19:00,Resource & Environment Optimizer,Airflow Imbalance,158.3,163,2,45.4,11.2,0.92,206.9,50.8,Optimization Alert,2026,1,12,19,Monday,1.31,1.02,15.36,0.581,0,59.76,
12-01-2026 20:00,Resource & Environment Optimizer,Airflow Imbalance,254.7,370.4,14,45.9,16.2,0.42,331,64.6,Optimization Alert,2026,1,12,20,Monday,1.3,1.45,24.67,0.165,0,77.56,
12-01-2026 21:00,Resource & Environment Optimizer,Airflow Imbalance,288.9,273,2,42.1,14,0.86,346.9,55,Optimization Alert,2026,1,12,21,Monday,1.2,0.94,19.05,0.298,0,66.2,
12-01-2026 22:00,Resource & Environment Optimizer,Airflow Imbalance,244.5,331.2,15.4,53.8,16.9,0.77,304.3,66.8,Optimization Alert,2026,1,12,22,Monday,1.24,1.35,26.61,0.315,0,80.32,
12-01-2026 23:00,Resource & Environment Optimizer,Humidity Instability,298.6,413.2,17.9,29,16.7,1.64,358,51.4,Optimization Alert,2026,1,12,23,Monday,1.2,1.38,24.7,0.549,0,64.76,
13-01-2026 00:00,Resource & Environment Optimizer,Airflow Imbalance,211.5,260,7.1,45.5,14.2,0.92,273.4,57,Optimization Alert,2026,1,13,0,Tuesday,1.29,1.22,19.7,0.435,0,68.36,
13-01-2026 01:00,Resource & Environment Optimizer,Humidity Instability,317.5,420,20.6,65.9,17.9,2.32,404.4,76.3,Optimization Alert,2026,1,13,1,Tuesday,1.27,1.32,34.06,0.731,1,90.62,
13-01-2026 02:00,Resource & Environment Optimizer,Airflow Imbalance,366.4,382.3,5.9,40.5,17.1,1.09,453.4,49.8,Optimization Alert,2026,1,13,2,Tuesday,1.24,1.04,23.26,0.297,0,63.48,
13-01-2026 03:00,Resource & Environment Optimizer,Airflow Imbalance,220,242.5,9.3,39.5,15,0.58,299.5,58.1,Optimization Alert,2026,1,13,3,Tuesday,1.36,1.1,19.88,0.264,0,70.1,
13-01-2026 04:00,Resource & Environment Optimizer,Energy Consumption Anomaly,157.6,268.7,29.8,46.7,17.1,0.84,329,81.3,Optimization Alert,2026,1,13,4,Tuesday,2.09,1.69,29.49,0.533,1,94.98,
13-01-2026 05:00,Resource & Environment Optimizer,Humidity Instability,319.9,355.2,12.5,62.8,18.2,2.28,406.4,59.4,Optimization Alert,2026,1,13,5,Tuesday,1.27,1.11,29.47,0.713,0,73.96,
13-01-2026 06:00,Resource & Environment Optimizer,Humidity Instability,326.9,349.1,7.1,33.2,14.7,3.01,385.3,45.8,Optimization Alert,2026,1,13,6,Tuesday,1.18,1.06,21.09,0.921,0,57.56,
13-01-2026 07:00,Resource & Environment Optimizer,Humidity Instability,211.2,343.7,23.9,34.1,18.3,2.76,272.2,54.2,Optimization Alert,2026,1,13,7,Tuesday,1.29,1.62,25.81,1.307,0,68.84,
13-01-2026 08:00,Resource & Environment Optimizer,Energy Consumption Anomaly,135.1,324.3,31.7,51.6,19.5,2.29,403.6,81.9,Optimization Alert,2026,1,13,8,Tuesday,2.99,2.38,30.67,1.695,1,97.5,
13-01-2026 09:00,Resource & Environment Optimizer,Energy Consumption Anomaly,86.1,331.2,12.6,43.7,17.6,1.98,403.3,83,Optimization Alert,2026,1,13,9,Tuesday,4.68,3.8,17.91,2.3,1,97.08,
13-01-2026 10:00,Resource & Environment Optimizer,Humidity Instability,166.1,310.6,22.2,62.8,15.6,2.56,216.7,59.4,Optimization Alert,2026,1,13,10,Tuesday,1.3,1.86,29.2,1.541,0,71.88,
13-01-2026 11:00,Resource & Environment Optimizer,Energy Consumption Anomaly,96.7,285.3,2.6,45.1,11.5,1.76,273.6,54.3,Optimization Alert,2026,1,13,11,Tuesday,2.83,2.92,13.54,1.82,0,63.5,
